"","cn","uid","unitcd","plot_status_cd","lat","lon","ecosubcd"
"3555","40387377010690","4_19_85368_2013",1,1,31.769251,-110.942936,"321Aj"
"3556","20635421010478","47_11_7_2004",5,1,35.080648,-84.990173,"221Jb"
"3557","20635549010478","47_17_19_2004",1,1,35.912855,-88.566242,"231Hb"
"3558","20635971010478","47_39_7_2004",2,1,35.780912,-88.090247,"231Bd"
"3559","20638037010478","47_161_14_2004",2,1,36.52211,-87.768917,"223Eg"
"3560","20652981010478","47_35_89_2003",4,1,35.868955,-84.74095,"221Hc"
"3561","64526639010661","55_77_20097_2002",3,1,43.685619,-89.455625,"222Kb"
"3562","64112818010661","55_53_20341_2002",3,1,44.475449,-90.853569,"222Rb"
"3563","69949893010661","55_119_20216_2003",2,1,45.373719,-90.811931,"212Xd"
"3564","69955702010661","55_121_20251_2003",4,1,44.295796,-91.52174,"222Lc"
"3565","40386072010690","4_5_83346_2013",2,1,35.109008,-111.496561,"M313Ak"
"3566","40386184010690","4_5_88389_2013",2,1,35.901428,-113.095946,"313Aq"
"3567","40387165010690","4_17_81926_2013",2,1,34.388056,-110.506815,"M313Al"
"3568","40386257010690","4_7_86231_2013",2,1,33.618591,-110.138646,"313Cd"
"3569","20635113010478","47_63_4_2004",5,1,36.191196,-83.339845,"221Ja"
"3570","20638257010478","47_175_10_2004",4,1,35.644254,-85.365217,"221Hc"
"3571","20635397010478","47_9_21_2004",5,1,35.581902,-84.033052,"M221Dd"
"3572","64506612010661","55_75_20014_2002",1,1,45.207494,-88.219593,"212Tc"
"3573","20635999010478","47_41_8_2004",3,1,35.9966,-85.740208,"223Eb"
"3574","20653370010478","47_49_60_2003",4,1,36.325752,-84.879536,"221Hc"
"3575","20653420010478","47_51_74_2003",4,1,35.074816,-85.969273,"231Cd"
"3576","20643585010478","47_171_48_2003",5,1,36.101986,-82.473679,"M221Dc"
"3577","20651415010478","47_151_57_2003",4,1,36.327694,-84.392862,"M221Cd"
"3578","20649603010478","47_81_70_2003",2,1,35.653469,-87.563304,"223Eg"
"3579","20636145010478","47_47_20_2004",1,1,35.349291,-89.26801,"231Hb"
"3580","20636283010478","47_73_11_2004",5,1,36.476903,-82.710942,"221Jc"
"3581","188777974020004","4_7_84443_2015",2,1,34.261908,-111.04439,"313Cd"
"3582","20635625010478","47_21_9_2004",3,1,36.35411,-87.139553,"223Eh"
"3583","20637300010478","47_123_75_2004",5,1,35.563915,-84.36517,"221Jb"
"3584","40387616010690","4_25_89561_2013",2,1,34.795142,-111.82045,"313Cd"
"3585","188778087020004","4_19_83359_2015",1,1,31.765154,-111.150767,"321Aj"
"3586","186091160020004","4_15_83664_2014",2,1,36.833698,-113.636256,"313Aq"
"3587","40387549010690","4_23_83039_2013",1,1,31.455746,-111.262132,"321Am"
"3588","40385852010690","4_5_85152_2013",2,1,36.596496,-112.065042,"313Ar"
"3589","40385953010690","4_5_84303_2012",2,1,35.694996,-111.889498,"313De"
"3590","40386036010690","4_5_85004_2012",2,1,35.37401,-111.719177,"M313Al"
"3591","188776927020004","32_17_90384_2015",1,1,37.922767,-114.611443,"M341Ae"
"3592","188776933020004","32_17_90344_2015",1,1,37.432156,-114.63101,"341Fm"
"3593","188776934020004","32_17_88777_2015",1,1,37.407955,-114.662092,"341Fm"
"3594","188776736020004","32_33_81123_2015",1,1,39.373111,-114.967113,"M341Ag"
"3595","188776773020004","32_33_90905_2015",1,1,39.905653,-114.666595,"M341Ae"
"3596","35382348010690","32_31_86681_2009",1,1,39.576506,-119.965669,"M261Ej"
"3597","40386295010690","4_9_81356_2013",1,1,33.567941,-109.598372,"M313Ah"
"3598","186092125020004","4_1_84075_2014",2,1,34.559581,-109.695961,"313Db"
"3599","40386401010690","4_11_80527_2013",1,1,33.56193,-109.061769,"M313Ah"
"3600","40386412010690","4_11_86826_2013",1,1,33.248406,-109.341035,"M313Ag"
"3601","188767869020004","30_107_88820_2017",4,1,46.683025,-110.217012,"M332Db"
"3602","188767933020004","30_59_87025_2017",4,1,46.511102,-111.271456,"M332Dh"
"3603","188769793020004","30_65_91578_2018",2,1,46.387866,-108.329896,"331Kf"
"3604","188768895020004","30_49_91905_2018",4,1,47.439662,-112.794149,"M333Ch"
"3605","188766526020004","30_97_81726_2016",2,1,45.487498,-109.963118,"M331Ar"
"3606","188769305020004","30_29_85831_2018",1,1,47.747553,-113.139152,"M333Ce"
"3607","188769103020004","30_53_82127_2018",1,1,48.517584,-116.042958,"M333Ba"
"3608","188776672020004","32_23_85669_2015",1,1,38.325206,-116.798169,"341Fo"
"3609","188776504020004","32_23_80138_2015",1,1,39.118891,-116.364699,"M341Dj"
"3610","188776506020004","32_23_84349_2015",1,1,39.118455,-116.313132,"M341Dj"
"3611","188776513020004","32_23_86438_2015",1,1,38.625514,-116.311014,"341Fo"
"3612","188769819020004","30_33_87169_2018",2,1,47.370114,-107.928133,"331Kb"
"3613","188777019020004","32_33_82024_2015",1,1,38.915976,-114.630999,"M341Ae"
"3614","188777020020004","32_33_82337_2015",1,1,38.864471,-114.688056,"M341Ae"
"3615","188777021020004","32_33_86245_2015",1,1,38.689883,-114.523318,"M341Ag"
"3616","188777025020004","32_17_84083_2015",1,1,38.426041,-114.648462,"M341Ae"
"3617","188777026020004","32_17_91389_2015",1,1,38.374274,-114.651206,"M341Ae"
"3618","40401746010690","32_31_84259_2013",1,1,40.767911,-119.360154,"342Bb"
"3619","40398884010690","32_3_89998_2013",1,1,36.224616,-115.444354,"322Ar"
"3620","40401910010690","32_33_90809_2013",1,1,39.860067,-114.429215,"M341Ae"
"3621","40401918010690","32_33_88625_2013",1,1,39.829429,-115.072593,"M341Ag"
"3622","40399809010690","32_11_82103_2013",1,1,39.437339,-116.419122,"M341Dl"
"3623","40399029010690","32_5_89429_2013",1,1,38.962035,-119.48026,"341Db"
"3624","40399237010690","32_7_83531_2013",1,1,41.342226,-114.491927,"M341Ah"
"3625","40400650010690","32_17_81890_2013",1,1,38.063846,-114.1235,"M341Ag"
"3626","188765913020004","30_29_88246_2016",1,1,48.455203,-113.773494,"M333Ca"
"3627","40402046010690","32_33_83777_2013",1,1,39.159465,-115.501278,"M341Ag"
"3628","40398810010690","32_3_89443_2013",1,1,36.604997,-114.098334,"322At"
"3629","40400419010690","32_17_89652_2013",1,1,37.988197,-115.807295,"M341Ag"
"3630","40400481010690","32_17_90140_2013",1,1,37.672682,-115.474701,"341Fm"
"3631","298697948489998","32_7_86722_2016",1,1,41.856318,-115.375631,"341Gb"
"3632","188768152020004","30_71_81381_2017",2,1,47.597677,-107.723821,"331Kb"
"3633","188768687020004","30_23_94900_2018",5,1,45.939666,-113.454008,"M332Eg"
"3634","188776667020004","32_23_87527_2015",1,1,38.673779,-116.831518,"M341Dj"
"3635","20652844010478","47_31_51_2003",3,1,35.473911,-85.96222,"223Eb"
"3636","20650450010478","47_115_62_2003",4,1,35.300535,-85.590491,"221Hc"
"3637","20652279010478","47_9_66_2003",5,1,35.659553,-83.774093,"M221Dd"
"3638","20643803010478","47_181_76_2003",2,1,35.041849,-87.770451,"231Be"
"3639","20652397010478","47_13_60_2003",4,1,36.329724,-84.070699,"221Ja"
"3640","20650675010478","47_123_125_2003",5,1,35.350605,-84.199052,"M221Dd"
"3641","20652474010478","47_15_32_2003",3,1,35.866367,-86.120844,"223Ed"
"3642","146777737010478","45_43_159_2004",2,1,33.277242,-79.465895," 232Cb"
"3643","24116381010478","45_77_59_2003",3,1,34.944083,-82.639811," 231Ad"
"3644","24117074010478","45_79_34_2003",2,1,33.837451,-80.876613," 232Ja"
"3645","24118844010478","45_87_73_2003",3,1,34.608856,-81.69716," 231Ae"
"3646","24120569010478","45_91_58_2003",3,1,34.944903,-81.275389," 231Ic"
"3647","188767377020004","30_43_95448_2017",4,1,46.501856,-112.114717,"M332Dj"
"3648","188769687020004","30_107_87119_2018",4,1,46.271595,-109.5105,"331Nb"
"3649","24118291010478","45_83_114_2003",3,1,35.092105,-81.83563," 231Ia"
"3650","24060001010478","45_75_108_2004",1,1,33.303357,-80.45715," 232Ca"
"3651","188764690020004","30_67_91859_2015",5,1,45.537147,-110.665473,"M331Am"
"3652","24041332010478","45_49_11_2005",1,1,32.849332,-81.023976," 232Ca"
"3653","24061558010478","45_79_56_2004",2,1,33.962928,-80.816749," 232Ja"
"3654","24046099010478","45_59_33_2005",3,1,34.452677,-81.995435," 231Aa"
"3655","24046818010478","45_61_49_2005",2,1,34.226472,-80.418896," 232Ja"
"3656","188766039020004","30_57_83466_2016",5,1,45.781385,-111.824782,"M332Ekk"
"3657","188769480020004","30_31_86014_2018",5,1,44.701543,-111.251802,"M331Ak"
"3658","24039089010478","45_43_61_2005",2,1,33.512149,-79.062231," 232Cb"
"3659","24047260010478","45_63_8_2005",1,1,33.678408,-81.174617," 232Jc"
"3660","24048472010478","45_65_7_2005",3,1,33.97581,-82.151972," 231Af"
"3661","188768229020004","30_65_88081_2017",2,1,46.298554,-108.593481,"331Kf"
"3662","188764734020004","30_15_80755_2015",2,1,47.493615,-110.597596,"331Ki"
"3663","188764740020004","30_45_93780_2015",4,1,47.009783,-110.602794,"M332Db"
"3664","188765619020004","30_49_88995_2016",4,1,46.817564,-111.66029,"M332Dh"
"3665","188765752020004","30_27_92992_2016",2,1,47.708157,-109.330946,"331Kd"
"3666","188765884020004","30_29_94327_2016",1,1,48.76326,-114.142309,"M333Ca"
"3667","188769223020004","30_39_94803_2018",3,1,46.162466,-113.653701,"M332Bc"
"3668","188769234020004","30_29_81056_2018",1,1,48.770856,-114.420306,"M333Cb"
"3669","188767392020004","30_43_87624_2017",4,1,46.361866,-111.975991,"M332Dj"
"3670","356003595489998","30_77_80153_2019",4,1,46.35885,-112.88074,"M332Bd"
"3671","188768830020004","30_63_81587_2018",3,1,46.928899,-114.500861,"M333Dc"
"3672","188769253020004","30_47_88302_2018",1,1,47.72809,-113.872777,"M333Cb"
"3673","188765843020004","30_53_92270_2016",1,1,48.707158,-115.783082,"M333Ba"
"3674","188765849020004","30_89_92054_2016",1,1,48.20741,-115.726031,"M333Ba"
"3675","188766766020004","30_75_89328_2016",2,1,45.284643,-106.082742,"331Gf"
"3676","188765613020004","30_29_91838_2016",1,1,48.274601,-113.767848,"M333Cb"
"3677","188766407020004","30_95_80326_2016",2,1,45.509063,-109.715788,"M331Ar"
"3678","188766023020004","30_29_93430_2016",1,1,47.958023,-113.742851,"M333Cb"
"3679","188767621020004","30_47_84193_2017",1,1,47.822029,-113.750757,"M333Cb"
"3680","188768271020004","30_65_89029_2017",2,1,46.570435,-107.820297,"331Kf"
"3681","188769081020004","30_89_95462_2018",1,1,47.749048,-115.06143,"M333Bb"
"3682","188767027020004","30_75_84704_2016",2,1,45.437574,-105.729762,"331Kf"
"3683","188765989020004","30_39_88714_2016",3,1,46.613253,-113.55287,"M332Bg"
"3684","188765991020004","30_39_90796_2016",3,1,46.467821,-113.731521,"M332Bg"
"3685","188766005020004","30_29_94704_2016",1,1,48.726151,-114.343869,"M333Cb"
"3686","356002784489998","30_67_91465_2019",5,1,45.425785,-110.360049,"M331Aa"
"3687","188767447020004","30_89_95305_2017",1,1,47.670007,-115.132711,"M333Dc"
"3688","188767215020004","30_33_91310_2017",2,1,47.89115,-106.473736,"331Kb"
"3689","188767154020004","30_31_83857_2017",5,1,44.931968,-111.128157,"M331Aa"
"3690","188767596020004","30_29_92617_2017",1,1,48.825996,-114.68031,"M333Cb"
"3691","188774414020004","16_85_88188_2018",2,1,44.611779,-115.740829,"M332Ah"
"3692","429484648489998","32_33_90480_2018",1,1,39.098069,-114.576152,"M341Ae"
"3693","298698094489998","32_7_86436_2016",1,1,40.554732,-115.760815,"M341Ai"
"3694","70391482010478","22_49_24_2003",5,1,32.304458,-92.55309," 232Fa"
"3695","70394458010478","22_59_42_2003",3,1,31.839651,-92.274105," 232Fa"
"3696","70385227010478","22_31_23_2003",5,1,32.025002,-93.954742," 231Ea"
"3697","70385495010478","22_33_18_2003",4,1,30.714807,-90.894563," 234Ad"
"3698","70395093010478","22_61_22_2003",5,1,32.605741,-92.659984," 231Ea"
"3699","35380644010690","32_17_91922_2008",1,1,37.323925,-114.127195,"322Az"
"3700","70380096010478","22_21_15_2003",5,1,32.191365,-92.214715," 232Fa"
"3701","70453153010478","22_11_66_2003",3,1,30.706353,-93.125515," 232Fb"
"3702","70453402010478","22_11_57_2003",3,1,30.540907,-93.220426," 232Fb"
"3703","70286965010478","22_119_15_2003",5,1,32.709854,-93.203679," 231Ea"
"3704","188777081020004","32_7_84442_2015",1,1,40.172209,-114.410927,"M341Ae"
"3705","66407100010538","39_61_2287_2005",5,1,39.22073,-84.516669,"222Hc"
"3706","66402727010538","39_33_4995_2005",6,1,40.803194,-82.796295,"222Ha"
"3707","66410984010538","39_87_1355_2005",1,1,38.607713,-82.671063,"221Ef"
"3708","66412678010538","39_99_3684_2005",4,1,41.076725,-80.845323,"221Fb"
"3709","70398149010478","22_69_49_2003",3,1,31.494402,-92.971519," 232Fa"
"3710","37272336010690","4_17_83408_2010",2,1,34.479122,-110.460209,"M313Ak"
"3711","70382015010478","22_25_13_2003",1,1,31.273511,-91.859992," 234Ca"
"3712","66406855010538","39_59_5447_2005",3,1,40.097422,-81.296228,"221Ed"
"3713","66409182010538","39_73_1771_2005",2,1,39.521504,-82.263585,"221Ef"
"3714","188776422020004","32_21_82899_2015",1,1,38.520637,-118.77575,"341Dn"
"3715","188776636020004","32_23_83987_2015",1,1,38.626659,-116.652113,"M341Dj"
"3716","429484593489998","32_23_89733_2018",1,1,38.405487,-115.489412,"M341Ag"
"3717","66404522010538","39_37_1088_2005",5,1,40.157714,-84.586238,"222Hb"
"3718","70290022010478","22_127_28_2003",5,1,31.801024,-92.877161," 232Fa"
"3719","429484302489998","32_11_89265_2018",1,1,40.024238,-116.469639,"M341Di"
"3720","429484312489998","32_23_82973_2018",1,1,38.580976,-116.885661,"341Fo"
"3721","66422502010538","39_163_2417_2005",2,1,39.222297,-82.394883,"221Ef"
"3722","70363248010478","22_69_65_2003",3,1,31.758957,-93.435798," 231Ea"
"3723","70368264010478","22_81_16_2003",5,1,32.19499,-93.291163," 231Ea"
"3724","70369296010478","22_85_65_2003",3,1,31.537626,-93.481786," 232Fe"
"3725","298697985489998","32_3_83788_2016",1,1,36.158003,-115.640089,"322Ar"
"3726","429484270489998","32_23_86428_2018",1,1,38.676491,-117.358878,"M341Di"
"3727","66415946010538","39_119_2977_2005",3,1,39.824016,-82.121383,"221Ef"
"3728","66413241010538","39_105_2390_2005",2,1,38.889633,-81.896088,"221Ec"
"3729","66400505010538","39_15_4442_2005",1,1,38.924994,-83.847886,"222Hc"
"3730","70375714010478","22_103_18_2003",4,1,30.342023,-89.850451," 232La"
"3731","298697576489998","32_27_86869_2016",1,1,40.696723,-117.825865,"341Ec"
"3732","66407916010538","39_67_1501_2005",3,1,40.389859,-81.236824,"221Ee"
"3733","70387235010478","22_39_39_2003",3,1,30.84795,-92.520233," 232Fb"
"3734","70387874010478","22_43_40_2003",3,1,31.53825,-92.376195," 232Fa"
"3735","356003115489998","30_47_86562_2019",1,1,47.325354,-113.983502,"M333Bc"
"3736","356003281489998","30_47_83878_2019",1,1,47.826427,-114.009029,"M333Cb"
"3737","188768440020004","30_111_92118_2017",2,1,45.845866,-108.363873,"331Kf"
"3738","188768398020004","30_87_87265_2017",2,1,45.620277,-106.68862,"331Gd"
"3739","188767082020004","30_1_84365_2017",5,1,45.396994,-113.28758,"M332Eee"
"3740","29109830010478","13_179_2_2005",1,1,31.910846,-81.425365," 232Cb"
"3741","29109106010478","13_163_9_2005",3,1,33.012128,-82.389018," 232Jd"
"3742","29110804010478","13_229_18_2005",1,1,31.274576,-82.282186," 232Cf"
"3743","2346071010690","49_15_82743_2000",4,1,39.391717,-110.248368,"M341Bd"
"3744","2354594010690","49_41_86358_2000",3,2,38.641911,-112.242636,"M341Cl"
"3745","31834482010690","49_41_84170_2000",3,1,38.940427,-111.348724,"M341Ct"
"3746","31834730010690","49_43_81658_2000",1,2,40.877886,-111.29781,"M331Dv"
"3747","31835041010690","49_47_85323_2000",2,1,40.32542,-109.057508,"M331Eh"
"3748","31835615010690","49_55_88225_2000",3,1,38.17515,-110.827357,"341Bm"
"3749","2345567010690","49_13_87331_2000",2,1,40.650357,-110.769764,"M331Eb"
"3750","2351987010690","49_31_88720_2000",3,1,38.171357,-111.91543,"M341Cg"
"3751","29107375010478","13_95_38_2005",3,1,31.530764,-84.207287," 232Bi"
"3752","29109325010478","13_169_4_2005",3,1,33.051366,-83.521721," 231Aa"
"3753","2356398010690","49_47_84402_2000",2,1,39.608596,-109.66282,"M341Ba"
"3754","2355149010690","49_43_88346_2000",1,1,40.876847,-110.170849,"M331Eb"
"3755","2346622010690","49_17_81392_2000",5,1,37.948818,-111.800232,"M341Ch"
"3756","2350405010690","49_25_84418_2000",5,1,37.178299,-112.298648,"313Ai"
"3757","2348702010690","49_21_80434_2000",5,1,37.95546,-113.90971,"341Ac"
"3758","2358359010690","49_53_83692_2000",5,1,37.472468,-113.54727,"341Fm"
"3759","2348110010690","49_19_82266_2000",4,2,38.615911,-109.73652,"341Bd"
"3760","2352786010690","49_37_83583_2000",4,1,37.669139,-109.755558,"341Bh"
"3761","2357021010690","49_49_83059_2000",1,1,39.885798,-111.358296,"M341Ct"
"3762","2354909010690","49_43_85293_2000",1,1,40.874236,-110.466025,"M331Eb"
"3763","31831797010690","49_7_87671_2000",4,1,39.657709,-110.764721,"341Ba"
"3764","31831991010690","49_9_85240_2000",2,1,40.826725,-109.399074,"M331Ei"
"3765","31832474010690","49_13_88714_2000",2,1,40.159466,-110.766023,"M331Dz"
"3766","31832980010690","49_17_86221_2000",5,2,37.945717,-111.39673,"313Ae"
"3767","31833001010690","49_17_86505_2000",5,1,37.723479,-111.902101,"M341Cb"
"3768","31833309010690","49_19_85881_2000",4,1,39.375618,-109.147802,"M341Bg"
"3769","31833352010690","49_19_87647_2000",4,1,39.337087,-109.488654,"M341Bd"
"3770","31833372010690","49_19_88978_2000",4,1,39.113347,-109.674145,"M341Bg"
"3771","2353036010690","49_37_85091_2000",4,1,37.40981,-110.31899,"313Ad"
"3772","2345319010690","49_13_83659_2000",2,1,39.884927,-110.245703,"M341Be"
"3773","29110169010478","13_199_18_2005",4,1,33.138334,-84.674738," 231Aj"
"3774","29108871010478","13_155_13_2005",2,1,31.653296,-83.12123," 232Jf"
"3775","29111493010478","13_265_25_2005",3,1,33.571893,-82.94213," 231Aa"
"3776","29105383010478","13_3_19_2005",1,1,31.361896,-82.718637," 232Cf"
"3777","29105474010478","13_13_12_2005",4,1,33.972877,-83.600142," 231Aa"
"3778","29105608010478","13_19_32_2005",2,1,31.198866,-83.292244," 232Jf"
"3779","29105656010478","13_23_9_2005",3,1,32.48346,-83.314977," 232Je"
"3780","29105747010478","13_27_25_2005",2,1,30.839822,-83.574346," 232Jf"
"3781","29105885010478","13_31_20_2005",1,1,32.302467,-81.791736," 232Je"
"3782","29106283010478","13_33_82_2005",3,1,33.274264,-82.148811," 232Ja"
"3783","29106412010478","13_35_19_2005",3,1,33.296485,-83.956185," 231Aa"
"3784","29106663010478","13_39_76_2005",1,1,30.983495,-81.787451," 232Cb"
"3785","29106837010478","13_45_42_2005",4,1,33.52227,-85.06748," 231Ac"
"3786","29107126010478","13_73_9_2005",3,1,33.498639,-82.33691," 231Aa"
"3787","29107455010478","13_99_52_2005",2,1,31.479451,-84.809164," 232Jf"
"3788","29107591010478","13_101_9_2005",1,1,30.822384,-82.916524," 232Cc"
"3789","29107686010478","13_103_18_2005",1,1,32.325864,-81.166173," 232Cg"
"3790","29107782010478","13_107_8_2005",1,1,32.588873,-82.305266," 232Je"
"3791","29108048010478","13_113_13_2005",4,1,33.420861,-84.490798," 231Aj"
"3792","29108423010478","13_137_11_2005",5,1,34.527183,-83.620981," 231Ab"
"3793","29108515010478","13_141_58_2005",3,1,33.410826,-82.967483," 231Aa"
"3794","29110442010478","13_217_27_2005",4,1,33.585112,-83.817055," 231Aa"
"3795","29110298010478","13_201_3_2005",2,1,31.242604,-84.782699," 232Bp"
"3796","29110529010478","13_219_15_2005",4,1,33.83273,-83.433675," 231Aa"
"3797","29110902010478","13_237_27_2005",3,1,33.37203,-83.235249," 231Aa"
"3798","29111053010478","13_239_60_2005",3,1,31.818769,-85.033828," 232Bm"
"3799","29111152010478","13_243_28_2005",3,1,31.76819,-84.754571," 232Jf"
"3800","29111239010478","13_251_4_2005",1,1,32.763852,-81.610411," 232Je"
"3801","29111308010478","13_261_9_2005",3,1,32.039343,-84.276336," 232Jf"
"3802","29111911010478","13_267_36_2005",1,1,31.834753,-81.992122," 232Jg"
"3803","29112130010478","13_271_17_2005",1,1,32.112476,-82.943161," 232Je"
"3804","29112248010478","13_275_12_2005",2,1,30.815045,-83.793113," 232Jf"
"3805","29112499010478","13_293_28_2005",3,1,32.769013,-84.275666," 231Aa"
"3806","29112618010478","13_317_55_2005",3,1,33.785744,-82.750825," 231Ae"
"3807","29107946010478","13_111_2_2005",5,1,34.866994,-84.322034,"M221Dd"
"3808","29112883010478","13_321_38_2005",2,1,31.517955,-83.673238," 232Jf"
"3809","29107006010478","13_71_48_2005",2,1,31.185627,-83.7639," 232Jf"
"3810","29112067010478","13_269_45_2005",3,1,32.522054,-84.175747," 232Ja"
"3811","29108783010478","13_147_3_2005",4,1,34.312661,-82.863317," 231Aa"
"3812","29108950010478","13_157_8_2005",4,1,34.140597,-83.563404," 231Aa"
"3813","29109165010478","13_163_50_2005",3,1,33.056962,-82.566177," 232Jd"
"3814","29109508010478","13_175_24_2005",1,1,32.459839,-82.923126," 232Je"
"3815","29109642010478","13_179_58_2005",1,1,31.767492,-81.317329," 232Cb"
"3816","29109958010478","13_193_33_2005",3,1,32.403631,-83.901257," 232Jd"
